sample_id,source,color_name,L,a,b,r_380,r_390,r_400,r_410,r_420,r_430,r_440,r_450,r_460,r_470,r_480,r_490,r_500,r_510,r_520,r_530,r_540,r_550,r_560,r_570,r_580,r_590,r_600,r_610,r_620,r_630,r_640,r_650,r_660,r_670,r_680,r_690,r_700,r_710,r_720,r_730,r_740,r_750,r_760,r_770,r_780
train_00242,smooth_basis,deep red,68.35330200195312,45.87370300292969,-0.9381532669067383,0.19906796514987946,0.2148941159248352,0.21133843064308167,0.2311878502368927,0.259609580039978,0.25989797711372375,0.2951212227344513,0.311026394367218,0.3387027978897095,0.3586965501308441,0.3675260543823242,0.38591235876083374,0.39846888184547424,0.4002014696598053,0.41747957468032837,0.409423291683197,0.3976077139377594,0.38101857900619507,0.3736071288585663,0.394665002822876,0.358325332403183,0.3639048635959625,0.36187106370925903,0.35198652744293213,0.34333932399749756,0.34518519043922424,0.34856969118118286,0.3491358757019043,0.37273970246315,0.36346951127052307,0.3631230592727661,0.3747828006744385,0.3861664831638336,0.3821277320384979,0.4009074866771698,0.38564980030059814,0.4166579246520996,0.4115127623081207,0.4178279638290405,0.4181146025657654,0.4195222854614258
train_00243,smooth_basis,deep red,69.42607879638672,56.407958984375,16.632247924804688,0.18406422436237335,0.18695399165153503,0.19198647141456604,0.20698478817939758,0.2132362276315689,0.22580748796463013,0.19569267332553864,0.2110283225774765,0.2359527200460434,0.23579667508602142,0.2624947130680084,0.2717805802822113,0.30354827642440796,0.31823059916496277,0.3400391936302185,0.3478892743587494,0.3737558126449585,0.3935922086238861,0.40166541934013367,0.44866907596588135,0.45486360788345337,0.4529242515563965,0.4734322130680084,0.4529958963394165,0.434917151927948,0.4529508650302887,0.4160017967224121,0.41000449657440186,0.3954864740371704,0.37805303931236267,0.36370348930358887,0.34308674931526184,0.32647502422332764,0.2988034188747406,0.2976267337799072,0.2698705792427063,0.2929516136646271,0.257669597864151,0.26429882645606995,0.25206565856933594,0.25659191608428955
train_00244,smooth_basis,near white,92.44940185546875,51.35655212402344,-17.27349853515625,0.6402466893196106,0.6688463687896729,0.6874071955680847,0.7392321825027466,0.7560486197471619,0.8089797496795654,0.8293585181236267,0.8391295671463013,0.8728784918785095,0.9056803584098816,0.9530556201934814,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9293620586395264,0.8495261073112488,0.7649217247962952,0.7136562466621399,0.6974185705184937,0.6609085202217102,0.635336697101593,0.6292247772216797,0.6059014797210693,0.6470798850059509,0.6469855904579163,0.6367853879928589,0.6311835646629333,0.6373067498207092,0.6567015647888184,0.6547810435295105,0.666016161441803,0.6633943915367126,0.6756290197372437,0.6730894446372986,0.6811142563819885,0.6553621292114258,0.6673481464385986,0.6794808506965637,0.6973528265953064
train_00245,neutral_flat,deep red,25.247974395751953,40.2925910949707,-13.976627349853516,0.030739801004529,0.03499019518494606,0.06401805579662323,0.04485075920820236,0.1002044677734375,0.05073006823658943,0.0747213363647461,0.05663229525089264,0.04258441552519798,0.07346503436565399,0.06931215524673462,0.046700041741132736,0.049083076417446136,0.07976153492927551,0.05958118289709091,0.04627394676208496,0.023218069225549698,0.042452629655599594,0.05102424696087837,0.027466170489788055,0.04844653233885765,0.058400481939315796,0.036081552505493164,0.07522024214267731,0.036273293197155,0.08856163173913956,0.06303724646568298,0.06323052197694778,0.05718071386218071,0.03758261725306511,0.06904546171426773,0.06196724623441696,0.031184541061520576,0.033778514713048935,0.07383749634027481,0.08309336006641388,0.0773916095495224,0.09412042051553726,0.06474924087524414,0.035263411700725555,0.05073481425642967
train_00246,smooth_basis,deep red,15.507623672485352,29.110177993774414,-4.184657096862793,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.027656931430101395,0.055219244211912155,0.06848073750734329,0.08465473353862762,0.11361443251371384,0.1535826176404953,0.13932906091213226,0.15764309465885162,0.15653781592845917,0.19263936579227448,0.19812455773353577,0.20532041788101196,0.217569500207901,0.20534931123256683,0.21131831407546997
train_00247,smooth_basis,magenta,57.09190368652344,64.01554107666016,-40.622901916503906,0.5010004043579102,0.49343058466911316,0.5011671185493469,0.5085005164146423,0.4911603331565857,0.47910067439079285,0.47492164373397827,0.4645930826663971,0.4508408010005951,0.4574660360813141,0.40953847765922546,0.40571334958076477,0.36635395884513855,0.323620468378067,0.3064268231391907,0.2739807367324829,0.2598975598812103,0.23516394197940826,0.2107677310705185,0.2292134314775467,0.2249389886856079,0.23404204845428467,0.22763222455978394,0.23334217071533203,0.2492625117301941,0.2441946417093277,0.2577030062675476,0.25950607657432556,0.24985021352767944,0.2672896087169647,0.2616083025932312,0.2621863782405853,0.26561203598976135,0.27102628350257874,0.24530309438705444,0.24526487290859222,0.23533345758914948,0.22868682444095612,0.22480517625808716,0.2223866879940033,0.22370590269565582
train_00248,smooth_basis,deep red,82.37075805664062,85.45118713378906,-13.093221664428711,0.5819180607795715,0.5758092403411865,0.6103083491325378,0.6079705953598022,0.6234562993049622,0.6215001940727234,0.6111764907836914,0.6199700236320496,0.604401707649231,0.5948006510734558,0.5817126631736755,0.5901081562042236,0.5578401684761047,0.5562862157821655,0.5457648038864136,0.5691531300544739,0.5656276941299438,0.5823559761047363,0.6032161712646484,0.6351622939109802,0.6515555381774902,0.6726676225662231,0.7301048040390015,0.7320687770843506,0.7847452759742737,0.8086205124855042,0.8011623620986938,0.8182927370071411,0.8007257580757141,0.8068327903747559,0.7717808485031128,0.7354610562324524,0.7399762868881226,0.7398815155029297,0.7117049098014832,0.6870887279510498,0.6841921210289001,0.682166337966919,0.6659037470817566,0.689772367477417,0.6571261882781982
train_00249,high_chroma,near white,89.52982330322266,15.085548400878906,24.913978576660156,0.1897595375776291,0.20579835772514343,0.2026512175798416,0.2455427050590515,0.2662831246852875,0.2928277552127838,0.3338707685470581,0.3705150783061981,0.4208185076713562,0.48360559344291687,0.5461114048957825,0.6398370862007141,0.6930113434791565,0.7339337468147278,0.8126310110092163,0.8210019469261169,0.8396837711334229,0.8416372537612915,0.7856083512306213,0.757041335105896,0.6929439902305603,0.6299257278442383,0.5558664798736572,0.4756702184677124,0.40356138348579407,0.350847989320755,0.28739047050476074,0.23834966123104095,0.20204810798168182,0.1897132843732834,0.15076562762260437,0.1271381825208664,0.1007368192076683,0.096250981092453,0.09903716295957565,0.09743789583444595,0.08900071680545807,0.09499024599790573,0.08337171375751495,0.07798763364553452,0.09172197431325912
train_00250,smooth_basis,deep red,85.56927490234375,66.73273468017578,-16.510868072509766,0.6732484102249146,0.6960355043411255,0.6818758249282837,0.6857761740684509,0.6977596282958984,0.7003309726715088,0.6937100291252136,0.7220361828804016,0.6991479992866516,0.7016167044639587,0.6942606568336487,0.6996874213218689,0.7039738893508911,0.7040559649467468,0.6751910448074341,0.688959002494812,0.6784682869911194,0.677751362323761,0.6622533798217773,0.6566998958587646,0.6636384725570679,0.6599131226539612,0.6625227928161621,0.6457874178886414,0.6401110887527466,0.6143933534622192,0.6211037635803223,0.6318824291229248,0.6237723231315613,0.642193615436554,0.62049400806427,0.6283571720123291,0.6287237405776978,0.6455296277999878,0.6276724934577942,0.6386600136756897,0.6365600824356079,0.644170343875885,0.6442258358001709,0.6360151767730713,0.620042085647583
train_00251,smooth_basis,near white,91.31710052490234,75.82211303710938,-6.627178192138672,0.6633951663970947,0.6669531464576721,0.6794952154159546,0.6802147626876831,0.6818023920059204,0.6882599592208862,0.6896504163742065,0.702000617980957,0.721693217754364,0.7027816772460938,0.7293487191200256,0.7482858300209045,0.7418650984764099,0.748167872428894,0.7728864550590515,0.764233410358429,0.7842752933502197,0.7842215895652771,0.7853921055793762,0.8110747337341309,0.8072347044944763,0.8257028460502625,0.8417717814445496,0.8533790707588196,0.8404330611228943,0.8562833666801453,0.8603476881980896,0.8680353164672852,0.874137282371521,0.9364863634109497,0.9393096566200256,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9607272148132324,0.8973882794380188,0.8501058220863342,0.8156889081001282,0.7768579721450806
train_00252,absorption_band,deep red,84.19210815429688,66.8981704711914,-26.309633255004883,0.8249813914299011,0.8210821151733398,0.8087473511695862,0.8244600892066956,0.8439225554466248,0.8079332113265991,0.822968065738678,0.8160666823387146,0.8004717826843262,0.7436684966087341,0.6571467518806458,0.5402438640594482,0.4439992904663086,0.3416122496128082,0.3505364954471588,0.4618743658065796,0.5582035779953003,0.6838663220405579,0.7690841555595398,0.8085141181945801,0.795240581035614,0.7811729907989502,0.7230919003486633,0.6046560406684875,0.3953438699245453,0.24005889892578125,0.1904420554637909,0.24212294816970825,0.3504227101802826,0.4523237943649292,0.5635477304458618,0.6644799709320068,0.7472874522209167,0.7797147035598755,0.8076539635658264,0.8092007040977478,0.8424128890037537,0.8266671895980835,0.8362520337104797,0.8258498907089233,0.8264176249504089
train_00253,absorption_band,magenta,75.1929931640625,43.495296478271484,-39.85554122924805,0.761333703994751,0.7582281827926636,0.777953028678894,0.7549012899398804,0.77183997631073,0.7632445693016052,0.7592498064041138,0.7730907797813416,0.7620956897735596,0.7576558589935303,0.7707549929618835,0.7652039527893066,0.7551137208938599,0.6850308775901794,0.6947154402732849,0.6410954594612122,0.5707553029060364,0.5006454586982727,0.42516475915908813,0.37527868151664734,0.3362230956554413,0.3444931209087372,0.33536890149116516,0.32470038533210754,0.30222195386886597,0.27532848715782166,0.23760610818862915,0.19641387462615967,0.18947532773017883,0.17573077976703644,0.19811156392097473,0.2044811248779297,0.2129565179347992,0.2822536826133728,0.2932109832763672,0.38937991857528687,0.45237886905670166,0.5539984703063965,0.6054866313934326,0.6498124003410339,0.6953263878822327
train_00254,absorption_band,magenta,65.95484161376953,56.710304260253906,-46.49947738647461,0.6385824084281921,0.631962776184082,0.6516550183296204,0.6538645029067993,0.655846893787384,0.654053807258606,0.6642579436302185,0.6584587693214417,0.6751395463943481,0.6788908243179321,0.629018247127533,0.621364414691925,0.6357907056808472,0.6255205869674683,0.5912982225418091,0.5522031188011169,0.4738120138645172,0.3812940716743469,0.28494584560394287,0.19842304289340973,0.14716988801956177,0.1162882149219513,0.14956235885620117,0.22991728782653809,0.3165273368358612,0.4263065457344055,0.4892508387565613,0.5494099259376526,0.6049214005470276,0.6300233602523804,0.6299752593040466,0.6580154299736023,0.666353166103363,0.6417903900146484,0.6632752418518066,0.6246849894523621,0.6592968702316284,0.6399655938148499,0.6583057045936584,0.6389326453208923,0.647860586643219
train_00255,absorption_band,deep red,87.74737548828125,57.87593078613281,-22.91436195373535,0.8192771673202515,0.8167811632156372,0.8375192880630493,0.8239947557449341,0.8012614250183105,0.8090409636497498,0.8120155930519104,0.8314827680587769,0.8301923274993896,0.81913822889328,0.8166571259498596,0.8293060660362244,0.8108461499214172,0.8267069458961487,0.8257389664649963,0.8183839321136475,0.8202677369117737,0.7983644604682922,0.7500418424606323,0.6331319212913513,0.5346661806106567,0.47247830033302307,0.5015410780906677,0.6129314303398132,0.708520233631134,0.7602322101593018,0.718234121799469,0.6074463129043579,0.5040331482887268,0.40242886543273926,0.44370925426483154,0.5429266691207886,0.6656821966171265,0.7597701549530029,0.7943962812423706,0.8221789002418518,0.8217533826828003,0.81583172082901,0.8355088829994202,0.8241888284683228,0.8284502029418945
train_00256,smooth_basis,near white,88.98828887939453,72.5375747680664,-12.654458999633789,0.715103805065155,0.6788541674613953,0.7237399816513062,0.7260937690734863,0.715505838394165,0.7301411032676697,0.7282764315605164,0.7168810963630676,0.7381885051727295,0.7145401239395142,0.7283817529678345,0.7291235327720642,0.7241785526275635,0.737210214138031,0.7490153312683105,0.7501283884048462,0.7466270327568054,0.724170446395874,0.7295095324516296,0.7462701201438904,0.7460054159164429,0.7431063055992126,0.7688793540000916,0.7526220679283142,0.7587161064147949,0.7648598551750183,0.7570698857307434,0.7834922075271606,0.7479569911956787,0.7482280731201172,0.7366296052932739,0.7461382746696472,0.7155951857566833,0.6757659912109375,0.6507040858268738,0.664401650428772,0.6627222299575806,0.6963145732879639,0.7112360596656799,0.7446350455284119,0.7632994055747986
train_00257,high_chroma,deep red,68.44391632080078,98.01727294921875,45.54611587524414,0.07979729771614075,0.09720277786254883,0.09150715917348862,0.09779214859008789,0.10032888501882553,0.08727052062749863,0.09618891775608063,0.10524867475032806,0.09301842004060745,0.10253355652093887,0.11292500048875809,0.14035579562187195,0.1576332300901413,0.17074809968471527,0.2158903330564499,0.24832455813884735,0.3018514811992645,0.3568153977394104,0.39356985688209534,0.4394384026527405,0.5143946409225464,0.5723275542259216,0.6352226138114929,0.6934664249420166,0.7587308883666992,0.8173737525939941,0.8751488924026489,0.9102301597595215,0.9496616721153259,0.9514063000679016,0.948416531085968,0.9268075227737427,0.8919727802276611,0.8571277856826782,0.8060644268989563,0.7296066880226135,0.6816065907478333,0.6410028338432312,0.5611680746078491,0.4876088500022888,0.4324832558631897
train_00258,neutral_flat,deep red,65.62488555908203,57.46910095214844,-12.304997444152832,0.3671517074108124,0.35091087222099304,0.32976341247558594,0.35133862495422363,0.3749132454395294,0.35568201541900635,0.34140369296073914,0.3814816176891327,0.3586971163749695,0.3566970229148865,0.32587456703186035,0.3390224575996399,0.35365477204322815,0.35875874757766724,0.3571167290210724,0.336527019739151,0.34297895431518555,0.34234359860420227,0.34583619236946106,0.3616841733455658,0.3546207845211029,0.3440638780593872,0.3492351174354553,0.3352772891521454,0.37360838055610657,0.3780716359615326,0.35004743933677673,0.35607945919036865,0.3539818227291107,0.3357948362827301,0.34429046511650085,0.36300209164619446,0.34719306230545044,0.3610673248767853,0.3426210582256317,0.3382869362831116,0.36278897523880005,0.3572426438331604,0.38349711894989014,0.372231125831604,0.34999898076057434
train_00259,smooth_basis,deep red,68.5213851928711,31.539976119995117,1.1633515357971191,0.35680556297302246,0.3309975266456604,0.3565017879009247,0.32383424043655396,0.303556352853775,0.30569854378700256,0.29002058506011963,0.29806551337242126,0.2982845902442932,0.303899884223938,0.3106609284877777,0.3318023085594177,0.3752417266368866,0.372144877910614,0.4024398624897003,0.41807204484939575,0.41469576954841614,0.4106861650943756,0.40626928210258484,0.38396209478378296,0.37611088156700134,0.3535267114639282,0.31777241826057434,0.25194472074508667,0.2450401932001114,0.2348387986421585,0.23686029016971588,0.2255069464445114,0.24836979806423187,0.3121693432331085,0.33377721905708313,0.36795082688331604,0.41481727361679077,0.4694174826145172,0.49160492420196533,0.5302807688713074,0.5397806167602539,0.5480960607528687,0.5909789800643921,0.5882159471511841,0.5857080221176147
train_00260,absorption_band,deep red,76.7750244140625,37.267356872558594,-13.811599731445312,0.6838788986206055,0.6812609434127808,0.6760730743408203,0.6822712421417236,0.6723409295082092,0.661780595779419,0.6495399475097656,0.5894849300384521,0.46603721380233765,0.3145214319229126,0.1887609213590622,0.14815954864025116,0.24763193726539612,0.38039979338645935,0.5128734707832336,0.5852680802345276,0.6284981369972229,0.6029343008995056,0.5664916038513184,0.5292927622795105,0.4651526212692261,0.3747164011001587,0.3437667489051819,0.30651596188545227,0.2804825007915497,0.2840413749217987,0.28175926208496094,0.3053605258464813,0.370595782995224,0.437965989112854,0.4599754512310028,0.5371904373168945,0.5713992118835449,0.622393786907196,0.6678433418273926,0.6606111526489258,0.6698375344276428,0.6834254860877991,0.6771390438079834,0.6755646467208862,0.6872793436050415
train_00261,neutral_flat,deep red,83.42245483398438,68.59284973144531,-13.116216659545898,0.6359274387359619,0.6295227408409119,0.631613552570343,0.6237934827804565,0.6478755474090576,0.617361843585968,0.6419371962547302,0.6247902512550354,0.621918797492981,0.6235446929931641,0.6191684603691101,0.6284902095794678,0.6227173209190369,0.631783127784729,0.6613568067550659,0.6230323910713196,0.623134970664978,0.5901066064834595,0.6492483615875244,0.6159687042236328,0.6454968452453613,0.6512216925621033,0.6563558578491211,0.6327075362205505,0.6160508990287781,0.6242349147796631,0.6179001927375793,0.6579656600952148,0.6417827606201172,0.6235858201980591,0.6467909812927246,0.6346225142478943,0.6288337111473083,0.6383599042892456,0.633738100528717,0.6336482167243958,0.6349173784255981,0.6190416216850281,0.623324453830719,0.6188983917236328,0.6136976480484009
train_00262,smooth_basis,deep red,86.5826187133789,75.02621459960938,15.271890640258789,0.3302934765815735,0.3638181686401367,0.3522777557373047,0.38131579756736755,0.36652684211730957,0.3850467801094055,0.4121409058570862,0.4115963876247406,0.43509843945503235,0.4631297290325165,0.46878060698509216,0.48614394664764404,0.5107685327529907,0.5597596764564514,0.5880577564239502,0.6262953877449036,0.6451858282089233,0.6659661531448364,0.6884492039680481,0.7708843946456909,0.7753364443778992,0.7960193157196045,0.8178550601005554,0.8161929249763489,0.8323335647583008,0.8613288402557373,0.8476545214653015,0.8241533041000366,0.8040310144424438,0.7899557948112488,0.7658234238624573,0.7593249082565308,0.7038687467575073,0.6589733362197876,0.6347322463989258,0.6028062701225281,0.5535358190536499,0.538648247718811,0.5176911354064941,0.4810398817062378,0.44900548458099365
train_00263,smooth_basis,magenta,84.04281616210938,48.87175750732422,-22.930408477783203,0.7437180876731873,0.7411196231842041,0.730337917804718,0.7459083199501038,0.7400482296943665,0.7392617464065552,0.7573873400688171,0.7395413517951965,0.7537107467651367,0.7241089940071106,0.7664327025413513,0.7352927923202515,0.7453098297119141,0.7454190850257874,0.7286587357521057,0.7352598309516907,0.7229102253913879,0.6842162013053894,0.6481922268867493,0.6054372787475586,0.5435839295387268,0.4981825351715088,0.44401833415031433,0.41453495621681213,0.4306895434856415,0.44088515639305115,0.5076775550842285,0.5707010626792908,0.6230263113975525,0.6423397660255432,0.6678614020347595,0.6629771590232849,0.6433075666427612,0.6379379630088806,0.6351443529129028,0.621065616607666,0.6393347382545471,0.6157538294792175,0.6368474960327148,0.6510607004165649,0.6525945067405701
train_00264,absorption_band,deep red,61.17106628417969,116.0025863647461,-37.25288009643555,0.5634598135948181,0.5776631832122803,0.5670026540756226,0.5485613942146301,0.5603046417236328,0.5493330359458923,0.5482350587844849,0.5322782397270203,0.5192180275917053,0.43221426010131836,0.2250899076461792,0.08381106704473495,0.12686680257320404,0.1972719132900238,0.1453896462917328,0.1122402623295784,0.15160787105560303,0.23794639110565186,0.31223753094673157,0.36550644040107727,0.488900363445282,0.4897904396057129,0.5323817729949951,0.535999059677124,0.5454599261283875,0.557773768901825,0.5348982810974121,0.5549014210700989,0.5673267841339111,0.5474319458007812,0.5419636964797974,0.5544738173484802,0.5524835586547852,0.5499146580696106,0.543983519077301,0.5610588192939758,0.5618196129798889,0.5452104806900024,0.5465944409370422,0.5572319030761719,0.5462172627449036
train_00265,smooth_basis,deep red,70.14346313476562,73.02889251708984,-1.3389229774475098,0.34333178400993347,0.35611972212791443,0.34069493412971497,0.3324959874153137,0.32362833619117737,0.3132634460926056,0.3383311927318573,0.3345898687839508,0.33523792028427124,0.34752196073532104,0.34961193799972534,0.37891867756843567,0.38352304697036743,0.38585153222084045,0.38988178968429565,0.38887321949005127,0.379243403673172,0.3914150297641754,0.4041459858417511,0.410820871591568,0.43424588441848755,0.4557461440563202,0.46825727820396423,0.5114692449569702,0.5225990414619446,0.565369188785553,0.6025902628898621,0.6464753746986389,0.6610038876533508,0.6741899847984314,0.6558154821395874,0.6495223045349121,0.6442877650260925,0.5795067548751831,0.5769058465957642,0.5319609642028809,0.4863908588886261,0.45779740810394287,0.4633970260620117,0.442680686712265,0.4164414703845978
train_00266,smooth_basis,deep red,79.86357116699219,68.40735626220703,-10.306966781616211,0.5104522109031677,0.5276273488998413,0.5053089261054993,0.5139952301979065,0.5110024809837341,0.535565972328186,0.5263079404830933,0.5511136651039124,0.5439306497573853,0.5580618977546692,0.5458080768585205,0.5542359948158264,0.5650168657302856,0.5634535551071167,0.5610750317573547,0.5537958145141602,0.556836724281311,0.5712517499923706,0.5749611258506775,0.5575070977210999,0.5584742426872253,0.5602853298187256,0.5825861096382141,0.5723505616188049,0.6006166934967041,0.6132393479347229,0.6231328248977661,0.6708453893661499,0.6724616885185242,0.739040195941925,0.7614771127700806,0.7699720859527588,0.8314691781997681,0.8390138745307922,0.8255659937858582,0.8074503540992737,0.7772241830825806,0.7848684191703796,0.7154174447059631,0.6761134266853333,0.6588691473007202
train_00267,smooth_basis,near white,93.67940521240234,67.00220489501953,15.630626678466797,0.46844783425331116,0.44827935099601746,0.4451223313808441,0.4578940272331238,0.4868164658546448,0.4648885726928711,0.4884803593158722,0.5117995142936707,0.5369389057159424,0.5664129257202148,0.619991660118103,0.6528263092041016,0.6966845989227295,0.732174277305603,0.7699970006942749,0.8076695799827576,0.8316607475280762,0.863919198513031,0.8710922002792358,0.8665246963500977,0.8921462893486023,0.8974820375442505,0.9126615524291992,0.8834253549575806,0.8951224088668823,0.8763084411621094,0.8793402314186096,0.8611236214637756,0.855559229850769,0.8230822682380676,0.830950915813446,0.8107818961143494,0.7962290048599243,0.8008347749710083,0.7650629878044128,0.7610153555870056,0.748598575592041,0.7409602999687195,0.7539857625961304,0.7265695929527283,0.7157307863235474
train_00268,smooth_basis,deep red,87.17232513427734,68.1746597290039,-18.87723159790039,0.7859371304512024,0.7840495705604553,0.7917414307594299,0.7814143896102905,0.7761427760124207,0.7565559148788452,0.769520103931427,0.7697641253471375,0.754975438117981,0.7504273653030396,0.7287181615829468,0.7470564842224121,0.7494423389434814,0.729946494102478,0.7157986164093018,0.7150651216506958,0.7073111534118652,0.7025940418243408,0.7071777582168579,0.6977742910385132,0.6990581154823303,0.6865144968032837,0.6677122116088867,0.664696216583252,0.6572996973991394,0.6542649269104004,0.6673784255981445,0.6625162959098816,0.6452323198318481,0.6324232816696167,0.6125296354293823,0.6238220930099487,0.6097374558448792,0.6304256319999695,0.5949015617370605,0.611879825592041,0.5964611172676086,0.602249801158905,0.6060193181037903,0.6063926815986633,0.5921405553817749
train_00269,smooth_basis,near white,94.36769104003906,83.01719665527344,-11.536252975463867,0.8291088938713074,0.8087705373764038,0.8109825253486633,0.8271784782409668,0.8175083994865417,0.8081076741218567,0.8368874788284302,0.8131303191184998,0.822892427444458,0.8194800019264221,0.8235433101654053,0.8186274170875549,0.8357686400413513,0.8312329649925232,0.8420352339744568,0.8290870189666748,0.8608413934707642,0.8267040252685547,0.8386669158935547,0.8839500546455383,0.8866524696350098,0.9045631289482117,0.9281277656555176,0.9547190070152283,0.9782079458236694,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9720697402954102,0.9608998894691467,0.931204080581665,0.9082227945327759,0.9023482799530029,0.8830695748329163,0.8752744793891907,0.8546443581581116
train_00270,high_chroma,near white,89.70281982421875,31.33672523498535,20.671701431274414,0.1629813313484192,0.1756894588470459,0.19707289338111877,0.22662657499313354,0.2597811222076416,0.33244988322257996,0.36256763339042664,0.3980221152305603,0.4752056300640106,0.5421164631843567,0.5894301533699036,0.6341920495033264,0.6839041113853455,0.7282863259315491,0.7873338460922241,0.7954062819480896,0.791517436504364,0.8119215965270996,0.7969144582748413,0.7667701840400696,0.7263925075531006,0.6825896501541138,0.6540551781654358,0.5911502242088318,0.5366779565811157,0.47735387086868286,0.42281290888786316,0.36258092522621155,0.31714385747909546,0.2877243161201477,0.2523994743824005,0.19357436895370483,0.17642530798912048,0.1644076108932495,0.1566406488418579,0.14118537306785583,0.10412377119064331,0.11616800725460052,0.0974581316113472,0.10244625061750412,0.09631554037332535
train_00271,neutral_flat,deep red,78.63561248779297,64.3213119506836,-11.569631576538086,0.5437683463096619,0.5579732060432434,0.5421195030212402,0.5395222902297974,0.5403225421905518,0.5589215159416199,0.5084386467933655,0.5374916791915894,0.5362998247146606,0.5274394154548645,0.5351737141609192,0.5049023628234863,0.5479429364204407,0.536112904548645,0.5249685049057007,0.51503986120224,0.5586890578269958,0.5603352785110474,0.5286770462989807,0.5489235520362854,0.5603220462799072,0.5466470122337341,0.5278735756874084,0.5433821082115173,0.5412999391555786,0.553480327129364,0.5436244606971741,0.5625073909759521,0.5406666994094849,0.5404402017593384,0.5656772255897522,0.5611311793327332,0.5764777660369873,0.5307798385620117,0.5827671885490417,0.5442259311676025,0.5307636857032776,0.49141836166381836,0.5359243750572205,0.517335832118988,0.5389364957809448
train_00272,neutral_flat,deep red,33.84687042236328,37.6677360534668,-10.03614616394043,0.10951713472604752,0.07008816301822662,0.09281747043132782,0.1163688525557518,0.07672407478094101,0.11355092376470566,0.08853153884410858,0.09667103737592697,0.09352382272481918,0.06812934577465057,0.04230506345629692,0.07350034266710281,0.0619099922478199,0.06551995873451233,0.08819608390331268,0.04386301338672638,0.1166824996471405,0.08631506562232971,0.07630947232246399,0.07444421947002411,0.06113283336162567,0.08933254331350327,0.08443740755319595,0.08543810248374939,0.09723326563835144,0.07429221272468567,0.06591320782899857,0.09591791033744812,0.0942995473742485,0.07121280580759048,0.09782402217388153,0.10375207662582397,0.09715601801872253,0.07130876183509827,0.05823243781924248,0.06220246106386185,0.0764167457818985,0.09800258278846741,0.0783785730600357,0.08099209517240524,0.09024114906787872
train_00273,high_chroma,near white,89.49703979492188,18.545061111450195,-25.39780044555664,0.41227543354034424,0.4653919041156769,0.5307977795600891,0.6133583188056946,0.6736021637916565,0.7634599208831787,0.8422830104827881,0.9333218336105347,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9205220937728882,0.8273729681968689,0.7369264364242554,0.6311062574386597,0.5702120661735535,0.4753698706626892,0.3870566189289093,0.3226512372493744,0.2784813642501831,0.24298086762428284,0.18638542294502258,0.18097254633903503,0.14728441834449768,0.12242931127548218,0.11463072896003723,0.12746141850948334,0.08908428251743317,0.09036161005496979,0.1031930223107338,0.0927591323852539,0.08030997216701508,0.09602585434913635,0.09505946189165115,0.0871211513876915,0.07679848372936249
train_00274,high_chroma,near white,88.552001953125,26.405513763427734,14.667630195617676,0.17687073349952698,0.20759914815425873,0.23181799054145813,0.2327880561351776,0.28686708211898804,0.34086093306541443,0.38224443793296814,0.4609065651893616,0.5183616876602173,0.554032564163208,0.6194505095481873,0.6685764193534851,0.7225200533866882,0.7614665627479553,0.8012083172798157,0.7978724241256714,0.7820393443107605,0.7800194621086121,0.760925829410553,0.7286893725395203,0.6922184228897095,0.6282268166542053,0.5717959403991699,0.5182163715362549,0.4609050750732422,0.4138188660144806,0.3647621273994446,0.3338891565799713,0.2786305844783783,0.2517361640930176,0.2216206043958664,0.21141952276229858,0.1819809228181839,0.177564337849617,0.14184273779392242,0.14145229756832123,0.1266080141067505,0.11201883107423782,0.11673110723495483,0.12886276841163635,0.0979679748415947
train_00275,neutral_flat,deep red,80.11198425292969,64.35871124267578,-12.150800704956055,0.5489078760147095,0.5401896238327026,0.5513904690742493,0.5496697425842285,0.5737237334251404,0.5578587055206299,0.5349629521369934,0.5892171859741211,0.5465361475944519,0.5708426833152771,0.5755000114440918,0.568712592124939,0.5732629299163818,0.5295912027359009,0.5783126950263977,0.5766862630844116,0.5647180676460266,0.5894922614097595,0.5604454874992371,0.5508196949958801,0.5757710337638855,0.5897359848022461,0.5576868057250977,0.5447426438331604,0.57391756772995,0.544903576374054,0.5687907338142395,0.5897218585014343,0.545746922492981,0.5793634057044983,0.5944380760192871,0.5623250007629395,0.5525330305099487,0.5648407340049744,0.5662736296653748,0.5647289156913757,0.5775783658027649,0.5766304135322571,0.5831791162490845,0.5645184516906738,0.5740905404090881
